atm_group;lat;long;n_mall_100;n_mall_300;n_bank_100;n_bank_300;n_department_store_100;n_department_store_300;n_station_100;n_station_300;n_alcohol_100;n_alcohol_300;n_police_100;n_police_300;n_university_100;n_university_300;n_railway_station_100;n_railway_station_300;population;subject;salary;target
5478;53.227792;50.205673;0;0;1;1;0;0;0;0;3;1;0;0;0;0;0;0;1156608;самарская область;36266.9;-0.102115732851441
5478;52.59222;39.498204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3616;липецкая область;34133.1;-0.1249977443661402
1942;55.744632;37.566072;0;0;10;2;0;0;3;2;0;0;0;0;0;0;0;0;12380664;москва;89128.6;0.070307109982876
5478;54.21692;37.625361;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;546953;тульская область;37002.0;-0.0586377701559504
1942;55.762054;37.620842;0;0;7;2;1;1;0;0;1;0;0;0;1;0;0;0;12380664;москва;89128.6;0.0759693466061475
496;52.046776;113.509457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349005;забайкальский край;43974.9;-0.0513598582276344
1942;56.832925;60.582302;0;0;3;0;0;0;0;0;2;1;0;0;0;0;0;0;1515832;свердловская область;41078.8;0.0084202152528134
3185;54.606403;38.225867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1307;тульская область;37002.0;-0.0887292850830265
3185;46.312299;44.295675;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;102618;республика калмыкия;27812.7;-0.1071081245441754
5478;48.592587;44.421637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1134;волгоградская область;32191.9;-0.0620635541794201
3185;51.841887;55.118668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2247;оренбургская область;32594.7;-0.0317518896408187
496;46.352323;48.039557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115208;астраханская область;34601.4;-0.0408039154286269
1942;55.64192;37.523456;0;0;8;5;0;0;1;0;1;0;1;0;0;0;0;0;2450;московская область;54939.5;0.0511852261167454
1942;48.79871;44.745785;0;0;8;2;0;0;0;0;0;0;1;1;0;0;0;0;326841;волгоградская область;32191.9;0.0034410107541614
1022;55.818796;49.082348;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1205651;республика татарстан;37708.0;-0.1190071404073351
3185;53.358728;83.70182;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;633432;алтайский край;28265.5;-0.0630863606782332
5478;54.5005;37.067121;0;0;4;2;0;0;0;0;1;0;1;0;0;0;0;0;67165;тульская область;37002.0;-0.0660941640025714
5478;45.064699;41.931462;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;425853;ставропольский край;32163.8;0.0658768179807297
3185;48.504406;135.112314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5778;хабаровский край;50228.1;-0.1050784905251709
5478;55.809231;37.636392;0;0;9;3;0;0;1;0;2;0;0;0;0;0;0;0;12380664;москва;89128.6;0.0371689894761895
8083;56.316903;44.020494;0;0;7;0;0;0;0;0;2;1;1;0;0;0;0;0;1276560;нижегородская область;34867.4;0.1691805151629583
5478;55.042979;82.951152;0;0;1;1;0;0;1;0;2;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.0070331238737794
496;59.547013;30.864595;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;39101;ленинградская область;45368.5;-0.0103225371001557
5478;51.842689;107.63505;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;-0.0651442809583948
5478;56.308066;101.753259;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;227467;иркутская область;45856.1;-0.0639095572678756
8083;55.002175;36.439836;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;32989;калужская область;41050.8;0.2180425860765941
3185;54.200201;37.607556;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;546953;тульская область;37002.0;0.1278259394056712
5478;56.353754;43.867233;0;0;11;5;0;0;0;0;2;0;0;0;0;0;0;0;1276560;нижегородская область;34867.4;0.032984057863737
1942;55.85578;37.477381;0;0;7;4;0;0;1;0;2;1;1;0;0;0;0;0;207425;московская область;54939.5;0.0461121262663092
5478;55.733153;38.958838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2341;московская область;54939.5;0.0187223129538075
5478;59.876933;30.359374;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;-0.013641354422779
1942;54.981577;82.872433;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;0.0133867487863686
496;54.004157;86.706325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88192;кемеровская область;41530.6;-0.1157927479788164
1942;56.50633;85.022101;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;575352;томская область;42725.9;-0.026617493494931
5478;56.493988;85.056417;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1472;томская область;42725.9;0.0601824335742998
5478;54.002691;86.641737;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;88192;кемеровская область;41530.6;-0.0732485847498727
496;58.18613;92.53111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61139;красноярский край;48725.4;0.0438083795366493
5478;57.113726;65.571374;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1489;тюменская область;46342.7;0.0086428671771684
8083;43.093373;131.917725;1;1;2;0;0;0;0;0;3;1;0;0;0;0;0;0;633102;приморский край;45075.1;0.180698560658133
8083;52.605818;39.57793;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;509420;липецкая область;34133.1;0.2047630564218544
5478;42.97496;132.408924;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;18507;приморский край;45075.1;-0.0177832470600192
5478;62.045158;129.739832;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0690920436832632
5478;55.5721;37.691504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56752;московская область;54939.5;-0.0475310506734844
3185;48.779698;44.788877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326841;волгоградская область;32191.9;-0.1136562385662165
5478;56.008701;37.851907;0;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0;102874;московская область;54939.5;0.0049348760568205
3185;56.454787;84.960495;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;575352;томская область;42725.9;-0.0913764191906192
8083;59.850988;30.308259;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;0.1090989141807434
496;53.123944;34.982796;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17466;брянская область;29285.0;-0.0294435979163423
5478;53.153558;48.470443;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;168735;самарская область;36266.9;-0.0009192125361175
1942;52.340689;104.224893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5751;иркутская область;45856.1;-0.0873204575341475
8083;53.689673;91.674458;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;71170;красноярский край;48725.4;0.2186083166997159
5478;55.833112;36.954876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36284;московская область;54939.5;-0.0783144587614101
32;59.935958;30.317674;0;0;4;3;0;0;1;0;0;0;0;0;1;0;0;0;5225690;санкт-петербург;62223.8;-0.1243965839979966
5478;43.788911;131.953891;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;138766;приморский край;45075.1;0.0279656426746199
3185;55.776502;37.53711;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12380664;москва;89128.6;0.0275921902586659
3185;52.257213;104.355265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1913;иркутская область;45856.1;-0.1331484612053749
5478;57.76511;40.964219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280466;костромская область;29926.5;-0.0535767035027698
5478;56.117853;47.184388;0;0;2;0;1;0;0;0;2;0;1;1;0;0;0;0;492331;чувашская республика;29844.4;-0.1058553871003662
8083;47.230419;39.760881;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1125299;ростовская область;33872.7;0.1748693147117234
496;46.402883;48.543027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10088;астраханская область;34601.4;-0.0587039759494599
1942;60.697772;28.775994;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;79962;ленинградская область;45368.5;-0.0243691082567911
5478;64.41378;40.819797;1;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;38082;архангельская область;48515.3;-0.0539919383103991
5478;55.048611;73.325829;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1878;омская область;34833.6;-0.0105760729750126
5478;51.530285;46.01214;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;840785;саратовская область;28224.3;-0.0079846962893229
1942;53.203117;44.996289;0;0;6;2;0;0;0;0;3;1;0;0;0;0;0;0;522317;пензенская область;32014.6;0.0181701533104357
8083;51.842689;107.63505;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;0.1745435040387029
5478;53.206267;50.190231;0;0;2;1;0;0;0;0;1;1;0;0;0;0;0;0;1156608;самарская область;36266.9;2.3535750980665e-05
1942;55.431734;37.739734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2728;московская область;54939.5;0.0525694342610143
5478;43.37881;132.140247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57765;приморский край;45075.1;0.0176647572365109
5478;62.025069;129.724327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0136204033614247
1942;57.62774;39.871086;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;603961;ярославская область;35357.2;0.0038190675422146
5478;56.796974;60.578924;0;0;5;1;0;0;0;0;2;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.0572737046186916
5478;51.668473;39.193056;0;0;13;2;0;0;0;0;1;0;0;0;0;0;0;0;1054111;воронежская область;33703.9;-0.0539247406161974
1942;59.858634;30.22866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;-0.0207905525337704
8083;69.354445;88.206665;0;0;1;1;0;0;0;0;0;0;0;0;2;2;0;0;175365;красноярский край;48725.4;0.1773789843405955
5478;55.358565;37.518102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1930;московская область;54939.5;-0.0026012100606796
5478;53.130753;45.027991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18700;пензенская область;32014.6;-0.0252870634496694
8083;55.061446;82.911402;0;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;0.2024416807615307
1942;59.985683;30.306984;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;0.0164394120319239
5478;53.186496;45.014606;1;0;5;2;0;0;0;0;1;0;0;0;0;0;0;0;522317;пензенская область;32014.6;-0.0416670807918067
8083;64.510339;40.663894;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;348343;архангельская область;48515.3;0.0924982714641867
5478;47.228387;38.908442;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;250287;ростовская область;33872.7;-0.0836289121789586
5478;53.018647;158.646989;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;181181;камчатский край;79795.5;-0.0390637927959449
496;55.670955;84.387594;0;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;15771;новосибирская область;38968.9;-0.1119097398544822
1942;56.854542;53.211499;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;648944;удмуртская республика;33785.9;0.002262700112397
5478;52.264737;104.259765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623479;иркутская область;45856.1;-0.0578570384737094
8083;56.012164;92.971796;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1066934;красноярский край;48725.4;0.1664978194228613
3185;55.009094;82.877427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.0319717034306937
5478;53.150766;103.069794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50586;иркутская область;45856.1;-0.0502435941958844
3185;54.98914;82.906649;0;0;3;1;0;0;1;1;1;1;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.0914730008689736
1942;55.170784;61.374562;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1134643;челябинская область;37183.9;0.0092512948471232
5478;55.761801;52.453267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77364;республика татарстан;37708.0;-0.0771372004361417
5478;53.216642;50.256141;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;11167;самарская область;36266.9;0.0374520270650563
5478;56.233534;43.856552;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;6150;нижегородская область;34867.4;-0.0620086234969426
1942;55.160643;61.382386;0;0;6;1;0;0;0;0;1;1;1;0;0;0;0;0;1134643;челябинская область;37183.9;0.0714207094265457
8083;54.934598;73.332711;1;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;2390;омская область;34833.6;0.0946150358015392
5478;64.556683;39.799014;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;182291;архангельская область;48515.3;-0.057374061825375
8083;59.996493;30.785094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3581;ленинградская область;45368.5;0.1947067149080925
5478;57.98749;56.248317;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;1048011;пермский край;37772.9;-0.0737178490245415
5478;56.024783;92.784506;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;1066934;красноярский край;48725.4;0.0647564183755257
5478;56.860757;60.552325;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1515832;свердловская область;41078.8;-0.0141989455874981
1942;56.313613;43.891532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1276560;нижегородская область;34867.4;0.0550675773273259
5478;56.983014;40.98214;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405053;ивановская область;27174.6;0.0356305077131901
8083;50.25058;127.555578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225810;амурская область;48242.3;0.0894512325572279
1942;56.306448;44.076675;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2430;нижегородская область;34867.4;0.010175333530046
1942;55.432776;37.565111;0;0;3;0;0;0;0;0;2;0;1;1;0;0;1;0;187961;московская область;54939.5;0.0143060847203492
5478;57.423644;56.997126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1147;пермский край;37772.9;-0.1150056568388507
8083;55.77838;37.51644;0;0;3;3;0;0;2;0;3;2;0;0;0;0;0;0;12380664;москва;89128.6;0.2176974445946337
496;62.036908;129.73773;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.006911729870928
8083;56.015631;92.953668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1066934;красноярский край;48725.4;0.167439668645949
496;53.249979;50.224978;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1156608;самарская область;36266.9;-0.0972353835925732
32;55.814937;37.641755;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;12380664;москва;89128.6;0.1678713474726563
5478;55.519626;36.98682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12629;московская область;54939.5;0.0276581235892687
1942;58.026576;56.001972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563;пермский край;37772.9;-0.0041298525962699
1942;55.340978;38.20172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1245;московская область;54939.5;0.0655338060502029
8083;53.722819;91.445496;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;185161;республика хакасия;39661.4;0.1262245396176414
5478;51.842232;107.613635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430186;республика бурятия;38845.8;-0.0862851718349344
1942;62.027094;129.726582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0463936705368455
5478;55.566287;38.229325;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;96317;московская область;54939.5;-0.0441562668294769
5478;50.387319;116.548215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23169;забайкальский край;43974.9;-0.0894814729289993
8083;47.203997;39.723735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1125299;ростовская область;33872.7;0.0098586161721961
1942;55.645923;37.486041;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;6270;московская область;54939.5;0.0474531283456499
1022;55.755844;49.232358;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;1205651;республика татарстан;37708.0;-0.0513566619711028
5478;57.60068;39.87202;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;603961;ярославская область;35357.2;-0.1400761922908861
5478;53.08807;49.990967;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2468;самарская область;36266.9;-0.1316933293611649
8083;45.469575;133.394017;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;35310;приморский край;45075.1;0.1339339162742374
1942;45.011446;39.122529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5619;республика адыгея;29390.8;-0.0257971609860528
5478;55.718405;37.15962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2948;московская область;54939.5;0.0601734236339743
8083;55.778699;37.512371;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;12380664;москва;89128.6;0.1950209088318148
3185;55.626213;37.510152;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;6270;московская область;54939.5;-0.0184891854893074
496;50.375026;103.285462;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11180;республика бурятия;38845.8;0.0101635648872072
1942;59.958273;30.316982;0;0;6;0;0;0;0;0;6;0;2;0;0;0;0;0;5225690;санкт-петербург;62223.8;-0.0448737478085641
3185;52.617039;39.556748;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;509420;липецкая область;34133.1;-0.1124234371126923
5478;52.559991;39.79251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2175;липецкая область;34133.1;-0.0918055045094642
5478;46.364277;48.0443;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;115208;астраханская область;34601.4;0.0199558667350836
1942;55.889881;37.537676;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90956;московская область;54939.5;0.0814624871015432
1942;56.100128;63.682756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75623;курганская область;30252.8;-0.061462480004146
5478;44.728196;37.75779;0;0;4;2;0;0;0;0;1;0;2;1;0;0;0;0;235632;краснодарский край;36101.1;-0.0319849218086438
1942;48.521851;135.040943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1105;еврейская автономная область;41382.3;-0.0134928423284631
1942;55.845855;37.662093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173160;московская область;54939.5;0.0570359093238992
3185;43.37883;132.244434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;приморский край;45075.1;-0.0014166623070035
5478;53.530461;49.275737;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2511;самарская область;36266.9;-0.0092664046755891
5478;52.427313;37.604762;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;47179;орловская область;29425.4;0.0254018768476293
5478;48.435733;135.104948;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;617473;хабаровский край;50228.1;0.0081456531664292
5478;42.974076;132.408744;0;0;3;2;1;0;0;0;1;0;0;0;0;0;0;0;18507;приморский край;45075.1;0.00912537407943
3185;53.096068;49.969875;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;100940;самарская область;36266.9;-0.0839028519147635
5478;56.827611;60.616043;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.0573668870363878
8083;51.624161;114.342025;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;16937;забайкальский край;43974.9;0.1761730335857361
5478;53.22211;44.894492;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5246;пензенская область;32014.6;-0.0250550888755552
8083;51.656942;35.259432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18435;курская область;33048.0;0.0787028907348397
8083;46.376533;48.05243;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;4628;астраханская область;34601.4;0.0369677162750397
3185;55.612182;37.607026;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1593;московская область;54939.5;0.0377335346965231
1022;55.792033;49.154258;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1205651;республика татарстан;37708.0;-0.0943547485711637
1942;56.320338;43.947623;0;0;4;1;0;0;1;1;1;0;0;0;1;0;1;0;1276560;нижегородская область;34867.4;0.0122138044404784
5478;55.678991;37.283507;0;0;2;1;1;0;0;0;3;1;0;0;0;0;0;0;138930;московская область;54939.5;0.0393667275260567
